time,pressure
02-Oct-2019 09:00:00,-0.6333
02-Oct-2019 09:01:00,-0.6909
02-Oct-2019 09:02:00,-0.5758
02-Oct-2019 09:03:00,-0.6333
02-Oct-2019 09:04:00,-0.5758
02-Oct-2019 09:05:00,-0.5758
02-Oct-2019 09:06:00,-0.6333
02-Oct-2019 09:07:00,-0.5758
02-Oct-2019 09:08:00,-0.5758
02-Oct-2019 09:09:00,-0.6333
02-Oct-2019 09:10:00,-0.6333
02-Oct-2019 09:11:00,-0.5182
02-Oct-2019 09:12:00,-0.5758
02-Oct-2019 09:13:00,-0.6333
02-Oct-2019 09:14:00,-0.5758
02-Oct-2019 09:15:00,-0.6333
02-Oct-2019 09:16:00,-0.6333
02-Oct-2019 09:17:00,-0.5758
02-Oct-2019 09:18:00,-0.5758
02-Oct-2019 09:19:00,-0.7485
02-Oct-2019 09:20:00,-0.6333
02-Oct-2019 09:21:00,-0.5758
02-Oct-2019 09:22:00,-0.6333
02-Oct-2019 09:23:00,-0.5758
02-Oct-2019 09:24:00,-0.5182
02-Oct-2019 09:25:00,-0.6333
02-Oct-2019 09:26:00,-0.6333
02-Oct-2019 09:27:00,-0.5758
02-Oct-2019 09:28:00,-0.6909
02-Oct-2019 09:29:00,-0.6909
02-Oct-2019 09:30:00,-0.6333
02-Oct-2019 09:31:00,-0.5758
02-Oct-2019 09:32:00,-0.5758
02-Oct-2019 09:33:00,-0.5182
02-Oct-2019 09:34:00,-0.6333
02-Oct-2019 09:35:00,-0.6333
02-Oct-2019 09:36:00,-0.6333
02-Oct-2019 09:37:00,-0.6909
02-Oct-2019 09:38:00,-0.6909
02-Oct-2019 09:39:00,-0.5182
02-Oct-2019 09:40:00,-0.6909
02-Oct-2019 09:41:00,-0.6909
02-Oct-2019 09:42:00,-0.5758
02-Oct-2019 09:43:00,-0.4606
02-Oct-2019 09:44:00,-0.5758
02-Oct-2019 09:45:00,-0.6333
02-Oct-2019 09:46:00,-0.5758
02-Oct-2019 09:47:00,-0.6909
02-Oct-2019 09:48:00,-0.5182
02-Oct-2019 09:49:00,-0.5758
02-Oct-2019 09:50:00,-0.5758
02-Oct-2019 09:51:00,-0.5758
02-Oct-2019 09:52:00,-0.5758
02-Oct-2019 09:53:00,-0.5758
02-Oct-2019 09:54:00,-0.5758
02-Oct-2019 09:55:00,-0.5758
02-Oct-2019 09:56:00,-0.5758
02-Oct-2019 09:57:00,-0.5758
02-Oct-2019 09:58:00,-0.5758
02-Oct-2019 09:59:00,-0.5758
02-Oct-2019 10:00:00,-0.5758
02-Oct-2019 10:01:00,-0.5758
02-Oct-2019 10:02:00,-0.5758
02-Oct-2019 10:03:00,-0.5758
02-Oct-2019 10:04:00,-0.5758
02-Oct-2019 10:05:00,-0.5758
02-Oct-2019 10:06:00,-0.5758
02-Oct-2019 10:07:00,-0.5758
02-Oct-2019 10:08:00,-0.5758
02-Oct-2019 10:09:00,-0.5758
02-Oct-2019 10:10:00,-0.5758
02-Oct-2019 10:11:00,-0.5758
02-Oct-2019 10:12:00,-0.5758
02-Oct-2019 10:13:00,-0.5758
02-Oct-2019 10:14:00,-0.6333
02-Oct-2019 10:15:00,-0.5758
02-Oct-2019 10:16:00,-0.5758
02-Oct-2019 10:17:00,-0.5758
02-Oct-2019 10:18:00,-0.6333
02-Oct-2019 10:19:00,-0.5182
02-Oct-2019 10:20:00,-0.6909
02-Oct-2019 10:21:00,-0.6333
02-Oct-2019 10:22:00,-0.5758
02-Oct-2019 10:23:00,-0.6333
02-Oct-2019 10:24:00,-0.7485
02-Oct-2019 10:25:00,-0.6333
02-Oct-2019 10:26:00,-0.6333
02-Oct-2019 10:27:00,-0.7485
02-Oct-2019 10:28:00,-0.7485
02-Oct-2019 10:29:00,-0.5758
02-Oct-2019 10:30:00,-0.5758
02-Oct-2019 10:31:00,-0.6909
02-Oct-2019 10:32:00,-0.5758
02-Oct-2019 10:33:00,-0.6909
02-Oct-2019 10:34:00,-0.5758
02-Oct-2019 10:35:00,-0.7485
02-Oct-2019 10:36:00,-0.6909
02-Oct-2019 10:37:00,-0.6909
02-Oct-2019 10:38:00,-0.4606
02-Oct-2019 10:39:00,-0.6333
02-Oct-2019 10:40:00,-0.6909
02-Oct-2019 10:41:00,-0.7485
02-Oct-2019 10:42:00,-0.7485
02-Oct-2019 10:43:00,-0.5758
02-Oct-2019 10:44:00,-0.6909
02-Oct-2019 10:45:00,-0.5758
02-Oct-2019 10:46:00,-0.5758
02-Oct-2019 10:47:00,-0.8061
02-Oct-2019 10:48:00,-0.8061
02-Oct-2019 10:49:00,-0.8061
02-Oct-2019 10:50:00,-0.6909
02-Oct-2019 10:51:00,-0.7485
02-Oct-2019 10:52:00,-0.7485
02-Oct-2019 10:53:00,-0.8636
02-Oct-2019 10:54:00,-0.6909
02-Oct-2019 10:55:00,-0.5758
02-Oct-2019 10:56:00,-0.8061
02-Oct-2019 10:57:00,-0.6333
02-Oct-2019 10:58:00,-0.7485
02-Oct-2019 10:59:00,-0.7485
02-Oct-2019 11:00:00,-0.8061
02-Oct-2019 11:01:00,-0.6909
02-Oct-2019 11:02:00,-0.6333
02-Oct-2019 11:03:00,-0.5758
02-Oct-2019 11:04:00,-0.7485
02-Oct-2019 11:05:00,-0.7485
02-Oct-2019 11:06:00,-0.8061
02-Oct-2019 11:07:00,-0.8636
02-Oct-2019 11:08:00,-0.6909
02-Oct-2019 11:09:00,-0.7485
02-Oct-2019 11:10:00,-0.6333
02-Oct-2019 11:11:00,-0.6909
02-Oct-2019 11:12:00,-0.8061
02-Oct-2019 11:13:00,-0.7485
02-Oct-2019 11:14:00,-0.6909
02-Oct-2019 11:15:00,-0.8636
02-Oct-2019 11:16:00,-0.8061
02-Oct-2019 11:17:00,-0.9212
02-Oct-2019 11:18:00,-0.8061
02-Oct-2019 11:19:00,-0.8061
02-Oct-2019 11:20:00,-0.8636
02-Oct-2019 11:21:00,-0.8061
02-Oct-2019 11:22:00,-0.7485
02-Oct-2019 11:23:00,-0.8636
02-Oct-2019 11:24:00,-0.8061
02-Oct-2019 11:25:00,-0.6909
02-Oct-2019 11:26:00,-0.7485
02-Oct-2019 11:27:00,-0.9212
02-Oct-2019 11:28:00,-0.7485
02-Oct-2019 11:29:00,-0.8636
02-Oct-2019 11:30:00,-0.8636
02-Oct-2019 11:31:00,-0.8061
02-Oct-2019 11:32:00,-0.9212
02-Oct-2019 11:33:00,-0.7485
02-Oct-2019 11:34:00,-0.8636
02-Oct-2019 11:35:00,-0.9212
02-Oct-2019 11:36:00,-0.6909
02-Oct-2019 11:37:00,-0.8061
02-Oct-2019 11:38:00,-0.8061
02-Oct-2019 11:39:00,-0.6909
02-Oct-2019 11:40:00,-0.8061
02-Oct-2019 11:41:00,-0.6333
02-Oct-2019 11:42:00,-0.6909
02-Oct-2019 11:43:00,-0.7485
02-Oct-2019 11:44:00,-0.9212
02-Oct-2019 11:45:00,-0.5758
02-Oct-2019 11:46:00,-0.9212
02-Oct-2019 11:47:00,-0.6909
02-Oct-2019 11:48:00,-0.8061
02-Oct-2019 11:49:00,-0.6909
02-Oct-2019 11:50:00,-0.8636
02-Oct-2019 11:51:00,-0.6909
02-Oct-2019 11:52:00,-0.8061
02-Oct-2019 11:53:00,-0.6333
02-Oct-2019 11:54:00,-0.6909
02-Oct-2019 11:55:00,-0.8061
02-Oct-2019 11:56:00,-0.6333
02-Oct-2019 11:57:00,-0.8636
02-Oct-2019 11:58:00,-0.8061
02-Oct-2019 11:59:00,-0.6909
02-Oct-2019 12:00:00,-0.8061
02-Oct-2019 12:01:00,-0.9788
02-Oct-2019 12:02:00,-0.7485
02-Oct-2019 12:03:00,-0.9212
02-Oct-2019 12:04:00,-0.7485
02-Oct-2019 12:05:00,-0.8636
02-Oct-2019 12:06:00,-0.7485
02-Oct-2019 12:07:00,-0.8061
02-Oct-2019 12:08:00,-0.8061
02-Oct-2019 12:09:00,-0.8061
02-Oct-2019 12:10:00,-0.6909
02-Oct-2019 12:11:00,-0.6333
02-Oct-2019 12:12:00,-0.9788
02-Oct-2019 12:13:00,-0.7485
02-Oct-2019 12:14:00,-0.8636
02-Oct-2019 12:15:00,-0.8636
02-Oct-2019 12:16:00,-0.6909
02-Oct-2019 12:17:00,-0.6909
02-Oct-2019 12:18:00,-0.8061
02-Oct-2019 12:19:00,-0.6333
02-Oct-2019 12:20:00,-0.7485
02-Oct-2019 12:21:00,-0.8636
02-Oct-2019 12:22:00,-0.8636
02-Oct-2019 12:23:00,-0.8636
02-Oct-2019 12:24:00,-0.8061
02-Oct-2019 12:25:00,-0.6333
02-Oct-2019 12:26:00,-0.8636
02-Oct-2019 12:27:00,-0.6909
02-Oct-2019 12:28:00,-0.8636
02-Oct-2019 12:29:00,-0.6909
02-Oct-2019 12:30:00,-0.6909
02-Oct-2019 12:31:00,-0.7485
02-Oct-2019 12:32:00,-0.6909
02-Oct-2019 12:33:00,-0.6333
02-Oct-2019 12:34:00,-0.9212
02-Oct-2019 12:35:00,-0.8636
02-Oct-2019 12:36:00,-0.8061
02-Oct-2019 12:37:00,-0.9212
02-Oct-2019 12:38:00,-0.7485
02-Oct-2019 12:39:00,-0.8636
02-Oct-2019 12:40:00,-0.6909
02-Oct-2019 12:41:00,-0.6333
02-Oct-2019 12:42:00,-0.6909
02-Oct-2019 12:43:00,-0.8061
02-Oct-2019 12:44:00,-0.6909
02-Oct-2019 12:45:00,-0.9212
02-Oct-2019 12:46:00,-0.6333
02-Oct-2019 12:47:00,-0.9212
02-Oct-2019 12:48:00,-0.8061
02-Oct-2019 12:49:00,-0.7485
02-Oct-2019 12:50:00,-0.8061
02-Oct-2019 12:51:00,-0.6333
02-Oct-2019 12:52:00,-0.6909
02-Oct-2019 12:53:00,-0.7485
02-Oct-2019 12:54:00,-0.8636
02-Oct-2019 12:55:00,-0.7485
02-Oct-2019 12:56:00,-0.6333
02-Oct-2019 12:57:00,-0.8636
02-Oct-2019 12:58:00,-0.5758
02-Oct-2019 12:59:00,-0.6909
02-Oct-2019 13:00:00,-0.9212
02-Oct-2019 13:01:00,-0.6909
02-Oct-2019 13:02:00,-0.6333
02-Oct-2019 13:03:00,-0.6333
02-Oct-2019 13:04:00,-0.9212
02-Oct-2019 13:05:00,-0.8636
02-Oct-2019 13:06:00,-0.7485
02-Oct-2019 13:07:00,-0.8061
02-Oct-2019 13:08:00,-0.8636
02-Oct-2019 13:09:00,-0.6909
02-Oct-2019 13:10:00,-0.8636
02-Oct-2019 13:11:00,-0.7485
02-Oct-2019 13:12:00,-0.7485
02-Oct-2019 13:13:00,-0.6909
02-Oct-2019 13:14:00,-0.8061
02-Oct-2019 13:15:00,-0.6333
02-Oct-2019 13:16:00,-0.8061
02-Oct-2019 13:17:00,-0.8061
02-Oct-2019 13:18:00,-0.8636
02-Oct-2019 13:19:00,-0.7485
02-Oct-2019 13:20:00,-0.6333
02-Oct-2019 13:21:00,-0.7485
02-Oct-2019 13:22:00,-0.7485
02-Oct-2019 13:23:00,-0.9212
02-Oct-2019 13:24:00,-0.8061
02-Oct-2019 13:25:00,-0.9212
02-Oct-2019 13:26:00,-0.8061
02-Oct-2019 13:27:00,-0.7485
02-Oct-2019 13:28:00,-0.6333
02-Oct-2019 13:29:00,-0.7485
02-Oct-2019 13:30:00,-0.6909
02-Oct-2019 13:31:00,-0.9212
02-Oct-2019 13:32:00,-0.6909
02-Oct-2019 13:33:00,-0.6909
02-Oct-2019 13:34:00,-0.8636
02-Oct-2019 13:35:00,-0.9212
02-Oct-2019 13:36:00,-0.8061
02-Oct-2019 13:37:00,-0.7485
02-Oct-2019 13:38:00,-0.6909
02-Oct-2019 13:39:00,-0.6909
02-Oct-2019 13:40:00,-0.6909
02-Oct-2019 13:41:00,-0.6909
02-Oct-2019 13:42:00,-0.7485
02-Oct-2019 13:43:00,-0.8061
02-Oct-2019 13:44:00,-0.7485
02-Oct-2019 13:45:00,-0.7485
02-Oct-2019 13:46:00,-0.7485
02-Oct-2019 13:47:00,-0.9212
02-Oct-2019 13:48:00,-0.6333
02-Oct-2019 13:49:00,-0.6909
02-Oct-2019 13:50:00,-0.7485
02-Oct-2019 13:51:00,-0.7485
02-Oct-2019 13:52:00,-0.9212
02-Oct-2019 13:53:00,-0.6333
02-Oct-2019 13:54:00,-0.7485
02-Oct-2019 13:55:00,-0.8061
02-Oct-2019 13:56:00,-0.7485
02-Oct-2019 13:57:00,-0.6909
02-Oct-2019 13:58:00,-0.7485
02-Oct-2019 13:59:00,-0.6909
02-Oct-2019 14:00:00,-0.8061
02-Oct-2019 14:01:00,-0.6909
02-Oct-2019 14:02:00,-0.8061
02-Oct-2019 14:03:00,-0.8061
02-Oct-2019 14:04:00,-0.8061
02-Oct-2019 14:05:00,-0.7485
02-Oct-2019 14:06:00,-0.8061
02-Oct-2019 14:07:00,-0.8636
02-Oct-2019 14:08:00,-0.8061
02-Oct-2019 14:09:00,-0.8061
02-Oct-2019 14:10:00,-0.7485
02-Oct-2019 14:11:00,-0.8636
02-Oct-2019 14:12:00,-0.6909
02-Oct-2019 14:13:00,-0.8636
02-Oct-2019 14:14:00,-0.9212
02-Oct-2019 14:15:00,-0.8061
02-Oct-2019 14:16:00,-0.6333
02-Oct-2019 14:17:00,-0.6909
02-Oct-2019 14:18:00,-0.6909
02-Oct-2019 14:19:00,-0.8636
02-Oct-2019 14:20:00,-0.8061
02-Oct-2019 14:21:00,-0.6333
02-Oct-2019 14:22:00,-0.8061
02-Oct-2019 14:23:00,-0.6909
02-Oct-2019 14:24:00,-0.6909
02-Oct-2019 14:25:00,-0.5182
02-Oct-2019 14:26:00,-0.6333
02-Oct-2019 14:27:00,-0.6333
02-Oct-2019 14:28:00,-0.5758
02-Oct-2019 14:29:00,-0.6909
02-Oct-2019 14:30:00,-0.4606
02-Oct-2019 14:31:00,-0.2303
02-Oct-2019 14:32:00,-0.3455
02-Oct-2019 14:33:00,-0.5758
02-Oct-2019 14:34:00,-0.5758
02-Oct-2019 14:35:00,-0.6333
02-Oct-2019 14:36:00,-0.5182
02-Oct-2019 14:37:00,-0.5758
02-Oct-2019 14:38:00,-0.5758
02-Oct-2019 14:39:00,-0.5758
02-Oct-2019 14:40:00,-0.6909
02-Oct-2019 14:41:00,-0.5758
02-Oct-2019 14:42:00,-0.5182
02-Oct-2019 14:43:00,-0.4606
02-Oct-2019 14:44:00,-0.5182
02-Oct-2019 14:45:00,-0.4606
02-Oct-2019 14:46:00,-0.2303
02-Oct-2019 14:47:00,-0.4606
02-Oct-2019 14:48:00,-0.5182
02-Oct-2019 14:49:00,-0.4606
02-Oct-2019 14:50:00,-0.40299999999999997
02-Oct-2019 14:51:00,-0.3455
02-Oct-2019 14:52:00,-0.3455
02-Oct-2019 14:53:00,-0.4606
02-Oct-2019 14:54:00,-0.40299999999999997
02-Oct-2019 14:55:00,-0.3455
02-Oct-2019 14:56:00,-0.40299999999999997
02-Oct-2019 14:57:00,-0.3455
02-Oct-2019 14:58:00,-0.40299999999999997
02-Oct-2019 14:59:00,-0.3455
