"Time";"Room setpoint";"Room Temp";"return0";"return1";"discharge"
"2019-10-02T13:29:33+02:00";null;23;37;36.5;16.6
"2019-10-02T13:30:02+02:00";23;null;null;null;null
"2019-10-02T13:30:03+02:00";null;23;37.1;36.6;16.7
"2019-10-02T13:30:32+02:00";23;null;null;null;null
"2019-10-02T13:30:33+02:00";null;22.9;37.2;36.6;16.6
"2019-10-02T13:31:02+02:00";23;null;null;null;null
"2019-10-02T13:31:03+02:00";null;22.9;37.3;36.6;16.6
"2019-10-02T13:31:32+02:00";23;null;null;null;null
"2019-10-02T13:31:33+02:00";null;23;37.3;36.6;16.6
"2019-10-02T13:32:02+02:00";23;null;null;null;null
"2019-10-02T13:32:03+02:00";null;22.9;37.3;36.6;16.6
"2019-10-02T13:32:32+02:00";23;null;null;null;null
"2019-10-02T13:32:33+02:00";null;23;37.4;36.7;16.6
"2019-10-02T13:33:02+02:00";23;null;null;null;null
"2019-10-02T13:33:03+02:00";null;23;37.3;36.7;16.6
"2019-10-02T13:33:32+02:00";23;null;null;null;null
"2019-10-02T13:33:33+02:00";null;22.9;37.3;36.6;16.6
"2019-10-02T13:34:02+02:00";23;null;null;null;null
"2019-10-02T13:34:03+02:00";null;22.9;37.4;36.8;16.6
"2019-10-02T13:34:32+02:00";23;null;null;null;null
"2019-10-02T13:34:33+02:00";null;23;37.5;36.8;16.6
"2019-10-02T13:35:02+02:00";23;null;null;null;null
"2019-10-02T13:35:03+02:00";null;23;37.4;36.8;16.6
"2019-10-02T13:35:32+02:00";23;null;null;null;null
"2019-10-02T13:35:33+02:00";null;23;37.4;36.8;16.6
"2019-10-02T13:36:02+02:00";23;null;null;null;null
"2019-10-02T13:36:03+02:00";null;23;37.5;36.8;16.6
"2019-10-02T13:36:32+02:00";23;null;null;null;null
"2019-10-02T13:36:33+02:00";null;23;37.5;36.8;16.6
"2019-10-02T13:37:02+02:00";23;null;null;null;null
"2019-10-02T13:37:03+02:00";null;23;37.4;36.8;16.6
"2019-10-02T13:37:32+02:00";23;null;null;null;null
"2019-10-02T13:37:33+02:00";null;23;37.3;36.8;16.6
"2019-10-02T13:38:02+02:00";23;null;null;null;null
"2019-10-02T13:38:03+02:00";null;23;37.3;36.8;16.6
"2019-10-02T13:38:32+02:00";23;null;null;null;null
"2019-10-02T13:38:33+02:00";null;23;37.3;36.8;16.7
"2019-10-02T13:39:02+02:00";23;null;null;null;null
"2019-10-02T13:39:03+02:00";null;23;37.5;36.8;16.7
"2019-10-02T13:39:32+02:00";23;null;null;null;null
"2019-10-02T13:39:33+02:00";null;23;37.5;36.9;16.7
"2019-10-02T13:40:02+02:00";23;null;null;null;null
"2019-10-02T13:40:03+02:00";null;23;37.3;36.9;16.7
"2019-10-02T13:40:32+02:00";23;null;null;null;null
"2019-10-02T13:40:33+02:00";null;22.9;37.3;36.8;16.7
"2019-10-02T13:41:02+02:00";23;null;null;null;null
"2019-10-02T13:41:03+02:00";null;23;37.4;36.8;16.7
"2019-10-02T13:41:32+02:00";23;null;null;null;null
"2019-10-02T13:41:33+02:00";null;23;37.5;36.8;16.7
"2019-10-02T13:42:02+02:00";23;null;null;null;null
"2019-10-02T13:42:03+02:00";null;22.9;37.3;36.9;16.7
"2019-10-02T13:42:32+02:00";23;null;null;null;null
"2019-10-02T13:42:33+02:00";null;23;37.4;36.9;16.7
"2019-10-02T13:43:02+02:00";23;null;null;null;null
"2019-10-02T13:43:03+02:00";null;22.9;37.4;36.9;16.7
"2019-10-02T13:43:32+02:00";23;null;null;null;null
"2019-10-02T13:43:33+02:00";null;23;37.4;36.8;16.7
"2019-10-02T13:44:02+02:00";23;null;null;null;null
"2019-10-02T13:44:03+02:00";null;23;37.5;36.9;16.7
"2019-10-02T13:44:32+02:00";23;null;null;null;null
"2019-10-02T13:44:33+02:00";null;23;37.7;36.9;16.7
"2019-10-02T13:45:02+02:00";23;null;null;null;null
"2019-10-02T13:45:03+02:00";null;23;37.6;37;16.7
"2019-10-02T13:45:32+02:00";23;null;null;null;null
"2019-10-02T13:45:33+02:00";null;23;37.4;37;16.7
"2019-10-02T13:46:02+02:00";23;null;null;null;null
"2019-10-02T13:46:03+02:00";null;23;37.4;36.9;16.7
"2019-10-02T13:46:32+02:00";23;null;null;null;null
"2019-10-02T13:46:33+02:00";null;22.9;37.5;37;16.7
"2019-10-02T13:47:02+02:00";23;null;null;null;null
"2019-10-02T13:47:03+02:00";null;22.9;37.4;37;16.7
"2019-10-02T13:47:32+02:00";23;null;null;null;null
"2019-10-02T13:47:33+02:00";null;22.9;37.5;36.9;16.7
"2019-10-02T13:48:02+02:00";23;null;null;null;null
"2019-10-02T13:48:03+02:00";null;22.9;37.6;36.9;16.7
"2019-10-02T13:48:32+02:00";23;null;null;null;null
"2019-10-02T13:48:33+02:00";null;23;37.6;36.9;16.7
"2019-10-02T13:49:02+02:00";23;null;null;null;null
"2019-10-02T13:49:03+02:00";null;22.9;37.6;37;16.7
"2019-10-02T13:49:32+02:00";23;null;null;null;null
"2019-10-02T13:49:33+02:00";null;23;37.6;37;16.7
"2019-10-02T13:50:02+02:00";23;null;null;null;null
"2019-10-02T13:50:03+02:00";null;23;37.5;37;16.7
"2019-10-02T13:50:32+02:00";23;null;null;null;null
"2019-10-02T13:50:33+02:00";null;22.9;37.6;37;16.7
"2019-10-02T13:51:02+02:00";23;null;null;null;null
"2019-10-02T13:51:03+02:00";null;23;37.6;37;16.7
"2019-10-02T13:51:32+02:00";23;null;null;null;null
"2019-10-02T13:51:33+02:00";null;23;37.7;37;16.7
"2019-10-02T13:52:02+02:00";23;null;null;null;null
"2019-10-02T13:52:03+02:00";null;23;37.6;37;16.7
"2019-10-02T13:52:32+02:00";23;null;null;null;null
"2019-10-02T13:52:33+02:00";null;23;37.7;37;16.7
"2019-10-02T13:53:02+02:00";23;null;null;null;null
"2019-10-02T13:53:03+02:00";null;23;37.5;37;16.7
"2019-10-02T13:53:32+02:00";23;null;null;null;null
"2019-10-02T13:53:33+02:00";null;23;37.6;37;16.7
"2019-10-02T13:54:02+02:00";23;null;null;null;null
"2019-10-02T13:54:03+02:00";null;23;37.6;37.1;16.7
"2019-10-02T13:54:32+02:00";23;null;null;null;null
"2019-10-02T13:54:33+02:00";null;23;37.5;37;16.7
"2019-10-02T13:55:02+02:00";23;null;null;null;null
"2019-10-02T13:55:03+02:00";null;22.9;37.6;37.1;16.7
"2019-10-02T13:55:32+02:00";23;null;null;null;null
"2019-10-02T13:55:33+02:00";null;23;37.7;37.1;16.7
"2019-10-02T13:56:02+02:00";23;null;null;null;null
"2019-10-02T13:56:03+02:00";null;23;37.8;37.1;16.7
"2019-10-02T13:56:32+02:00";23;null;null;null;null
"2019-10-02T13:56:33+02:00";null;23;37.6;37;16.7
"2019-10-02T13:57:02+02:00";23;null;null;null;null
"2019-10-02T13:57:03+02:00";null;23;37.6;37;16.7
"2019-10-02T13:57:32+02:00";23;null;null;null;null
"2019-10-02T13:57:33+02:00";null;22.9;37.8;37.1;16.7
"2019-10-02T13:58:02+02:00";23;null;null;null;null
"2019-10-02T13:58:03+02:00";null;23;37.7;37.1;16.7
"2019-10-02T13:58:32+02:00";23;null;null;null;null
"2019-10-02T13:58:33+02:00";null;23;37.8;37.1;16.7
"2019-10-02T13:59:02+02:00";23;null;null;null;null
"2019-10-02T13:59:03+02:00";null;23;37.8;37.1;16.7
"2019-10-02T13:59:32+02:00";23;null;null;null;null
"2019-10-02T13:59:33+02:00";null;23;37.7;37.1;16.7
"2019-10-02T14:00:02+02:00";23;null;null;null;null
"2019-10-02T14:00:03+02:00";null;23;37.6;37.1;16.7
"2019-10-02T14:00:32+02:00";23;null;null;null;null
"2019-10-02T14:00:33+02:00";null;22.9;37.7;37.1;16.7
"2019-10-02T14:01:02+02:00";23;null;null;null;null
"2019-10-02T14:01:03+02:00";null;22.9;37.8;37.1;16.7
"2019-10-02T14:01:32+02:00";23;null;null;null;null
"2019-10-02T14:01:33+02:00";null;23;37.8;37.1;16.7
"2019-10-02T14:02:02+02:00";23;null;null;null;null
"2019-10-02T14:02:03+02:00";null;22.9;37.6;37.1;16.7
"2019-10-02T14:02:32+02:00";23;null;null;null;null
"2019-10-02T14:02:33+02:00";null;22.9;37.8;37.1;16.7
"2019-10-02T14:03:02+02:00";23;null;null;null;null
"2019-10-02T14:03:03+02:00";null;22.9;37.8;37.1;16.7
"2019-10-02T14:03:32+02:00";23;null;null;null;null
"2019-10-02T14:03:33+02:00";null;23;37.8;37.1;16.7
"2019-10-02T14:04:02+02:00";23;null;null;null;null
"2019-10-02T14:04:03+02:00";null;22.9;37.6;37.1;16.7
"2019-10-02T14:04:32+02:00";23;null;null;null;null
"2019-10-02T14:04:33+02:00";null;22.9;37.7;37.1;16.7
"2019-10-02T14:05:02+02:00";23;null;null;null;null
"2019-10-02T14:05:03+02:00";null;22.9;37.6;37.1;16.7
"2019-10-02T14:05:32+02:00";23;null;null;null;null
"2019-10-02T14:05:33+02:00";null;22.9;37.6;37.1;16.7
"2019-10-02T14:06:02+02:00";23;null;null;null;null
"2019-10-02T14:06:03+02:00";null;22.9;37.8;37.1;16.7
"2019-10-02T14:06:32+02:00";23;null;null;null;null
"2019-10-02T14:06:33+02:00";null;23;37.8;37.2;16.7
"2019-10-02T14:07:02+02:00";23;null;null;null;null
"2019-10-02T14:07:03+02:00";null;23;37.7;37.2;16.7
"2019-10-02T14:07:32+02:00";23;null;null;null;null
"2019-10-02T14:07:33+02:00";null;23;37.6;37.1;16.7
"2019-10-02T14:08:02+02:00";23;null;null;null;null
"2019-10-02T14:08:03+02:00";null;23;37.7;37.1;16.7
"2019-10-02T14:08:32+02:00";23;null;null;null;null
"2019-10-02T14:08:33+02:00";null;22.9;37.8;37.1;16.7
"2019-10-02T14:09:02+02:00";23;null;null;null;null
"2019-10-02T14:09:03+02:00";null;23;37.8;37.2;16.7
"2019-10-02T14:09:32+02:00";23;null;null;null;null
"2019-10-02T14:09:33+02:00";null;23;37.6;37.1;16.7
"2019-10-02T14:10:02+02:00";23;null;null;null;null
"2019-10-02T14:10:03+02:00";null;23;37.6;37.1;16.7
"2019-10-02T14:10:32+02:00";23;null;null;null;null
"2019-10-02T14:10:33+02:00";null;23;37.7;37.1;16.7
"2019-10-02T14:11:02+02:00";23;null;null;null;null
"2019-10-02T14:11:03+02:00";null;23;37.7;37.1;16.7
"2019-10-02T14:11:32+02:00";23;null;null;null;null
"2019-10-02T14:11:33+02:00";null;22.9;37.6;37.1;16.7
"2019-10-02T14:12:02+02:00";23;null;null;null;null
"2019-10-02T14:12:03+02:00";null;23;37.7;37.2;16.7
"2019-10-02T14:12:32+02:00";23;null;null;null;null
"2019-10-02T14:12:33+02:00";null;23;37.8;37.2;16.7
"2019-10-02T14:13:02+02:00";23;null;null;null;null
"2019-10-02T14:13:03+02:00";null;22.9;37.8;37.1;16.7
"2019-10-02T14:13:32+02:00";23;null;null;null;null
"2019-10-02T14:13:33+02:00";null;23;37.9;37.2;16.7
"2019-10-02T14:14:02+02:00";23;null;null;null;null
"2019-10-02T14:14:03+02:00";null;23;37.9;37.2;16.7
"2019-10-02T14:14:32+02:00";23;null;null;null;null
"2019-10-02T14:14:33+02:00";null;22.9;37.9;37.2;16.7
"2019-10-02T14:15:02+02:00";23;null;null;null;null
"2019-10-02T14:15:03+02:00";null;22.9;37.8;37.2;16.7
"2019-10-02T14:15:32+02:00";23;null;null;null;null
"2019-10-02T14:15:33+02:00";null;22.9;37.9;37.2;16.7
"2019-10-02T14:16:02+02:00";23;null;null;null;null
"2019-10-02T14:16:03+02:00";null;22.9;38;37.3;16.7
"2019-10-02T14:16:32+02:00";23;null;null;null;null
"2019-10-02T14:16:33+02:00";null;23;38.1;37.3;16.7
"2019-10-02T14:17:02+02:00";23;null;null;null;null
"2019-10-02T14:17:03+02:00";null;23;38.1;37.3;16.7
"2019-10-02T14:17:32+02:00";23;null;null;null;null
"2019-10-02T14:17:33+02:00";null;23;37.9;37.3;16.7
"2019-10-02T14:18:02+02:00";23;null;null;null;null
"2019-10-02T14:18:03+02:00";null;23;37.9;37.3;16.7
"2019-10-02T14:18:32+02:00";23;null;null;null;null
"2019-10-02T14:18:33+02:00";null;23;37.8;37.3;16.7
"2019-10-02T14:19:02+02:00";23;null;null;null;null
"2019-10-02T14:19:03+02:00";null;23;38;37.3;16.7
"2019-10-02T14:19:32+02:00";23;null;null;null;null
"2019-10-02T14:19:33+02:00";null;23;38;37.3;16.7
"2019-10-02T14:20:02+02:00";23;null;null;null;null
"2019-10-02T14:20:03+02:00";null;23;37.9;37.3;16.7
"2019-10-02T14:20:32+02:00";23;null;null;null;null
"2019-10-02T14:20:33+02:00";null;22.9;37.9;37.3;16.7
"2019-10-02T14:21:02+02:00";23;null;null;null;null
"2019-10-02T14:21:03+02:00";null;22.9;37.8;37.3;16.7
"2019-10-02T14:21:32+02:00";23;null;null;null;null
"2019-10-02T14:21:33+02:00";null;23;37.6;37.2;16.7
"2019-10-02T14:22:02+02:00";23;null;null;null;null
"2019-10-02T14:22:03+02:00";null;23;37.9;37.3;16.7
"2019-10-02T14:22:32+02:00";23;null;null;null;null
"2019-10-02T14:22:33+02:00";null;23;38;37.3;16.7
"2019-10-02T14:23:02+02:00";23;null;null;null;null
"2019-10-02T14:23:03+02:00";null;22.9;37.7;37.2;16.7
"2019-10-02T14:23:32+02:00";23;null;null;null;null
"2019-10-02T14:23:33+02:00";null;22.9;37.8;37.3;16.7
"2019-10-02T14:24:02+02:00";23;null;null;null;null
"2019-10-02T14:24:03+02:00";null;23;37.9;37.3;16.7
"2019-10-02T14:24:32+02:00";23;null;null;null;null
"2019-10-02T14:24:33+02:00";null;23;38;37.3;16.7
"2019-10-02T14:25:02+02:00";23;null;null;null;null
"2019-10-02T14:25:03+02:00";null;23;37.9;37.2;16.7
"2019-10-02T14:25:32+02:00";23;null;null;null;null
"2019-10-02T14:25:33+02:00";null;23;38;37.3;16.7
"2019-10-02T14:26:02+02:00";23;null;null;null;null
"2019-10-02T14:26:03+02:00";null;23;37.9;37.2;16.7
"2019-10-02T14:26:32+02:00";23;null;null;null;null
"2019-10-02T14:26:33+02:00";null;23;38;37.2;16.7
"2019-10-02T14:27:02+02:00";23;null;null;null;null
"2019-10-02T14:27:03+02:00";null;23;37.8;37.2;16.7
"2019-10-02T14:27:32+02:00";23;null;null;null;null
"2019-10-02T14:27:33+02:00";null;22.9;37.6;37.1;16.7
"2019-10-02T14:28:02+02:00";23;null;null;null;null
"2019-10-02T14:28:03+02:00";null;22.9;37.2;36.7;16.7
"2019-10-02T14:28:32+02:00";23;null;null;null;null
"2019-10-02T14:28:33+02:00";null;22.9;36.5;36.1;16.7
"2019-10-02T14:29:02+02:00";23;null;null;null;null
"2019-10-02T14:29:03+02:00";null;22.8;35.8;35.4;16.7
"2019-10-02T14:29:32+02:00";23;null;null;null;null
"2019-10-02T14:29:33+02:00";null;22.8;35.2;34.7;16.7
"2019-10-02T14:30:02+02:00";23;null;null;null;null
"2019-10-02T14:30:03+02:00";null;22.8;34.6;34.1;16.6
"2019-10-02T14:30:32+02:00";23;null;null;null;null
"2019-10-02T14:30:33+02:00";null;22.8;33.6;33.3;16.5
"2019-10-02T14:31:02+02:00";23;null;null;null;null
"2019-10-02T14:31:03+02:00";null;22.8;32.6;32.8;16.4
"2019-10-02T14:31:32+02:00";23;null;null;null;null
"2019-10-02T14:31:33+02:00";null;22.9;31.8;32.4;16.3
"2019-10-02T14:32:02+02:00";23;null;null;null;null
"2019-10-02T14:32:03+02:00";null;22.9;31.2;32;16.2
"2019-10-02T14:32:32+02:00";23;null;null;null;null
"2019-10-02T14:32:33+02:00";null;23;30.7;31.5;16.1
"2019-10-02T14:33:02+02:00";23;null;null;null;null
"2019-10-02T14:33:03+02:00";null;23;30.1;31.1;16
"2019-10-02T14:33:32+02:00";23;null;null;null;null
"2019-10-02T14:33:33+02:00";null;22.8;29.5;30.8;16
"2019-10-02T14:34:02+02:00";23;null;null;null;null
"2019-10-02T14:34:03+02:00";null;23;29.2;30.5;15.9
"2019-10-02T14:34:32+02:00";23;null;null;null;null
"2019-10-02T14:34:33+02:00";null;23;29.2;30.2;15.9
"2019-10-02T14:35:02+02:00";23;null;null;null;null
"2019-10-02T14:35:03+02:00";null;22.9;29;30.1;15.8
"2019-10-02T14:35:32+02:00";23;null;null;null;null
"2019-10-02T14:35:33+02:00";null;22.9;29;30;15.8
"2019-10-02T14:36:02+02:00";23;null;null;null;null
"2019-10-02T14:36:03+02:00";null;22.9;29;29.9;15.8
"2019-10-02T14:36:32+02:00";23;null;null;null;null
"2019-10-02T14:36:33+02:00";null;22.9;28.8;29.7;15.8
"2019-10-02T14:37:03+02:00";23;null;null;null;null
"2019-10-02T14:37:03+02:00";null;23;28.6;29.6;15.8
"2019-10-02T14:37:32+02:00";23;null;null;null;null
"2019-10-02T14:37:33+02:00";null;23;28.2;29.3;15.9
"2019-10-02T14:38:02+02:00";23;null;null;null;null
"2019-10-02T14:38:03+02:00";null;23;28;29.1;15.9
"2019-10-02T14:38:32+02:00";23;null;null;null;null
"2019-10-02T14:38:33+02:00";null;23;27.7;29;15.9
"2019-10-02T14:39:02+02:00";23;null;null;null;null
"2019-10-02T14:39:03+02:00";null;22.9;27.7;29;15.9
"2019-10-02T14:39:32+02:00";23;null;null;null;null
"2019-10-02T14:39:33+02:00";null;22.9;27.8;28.9;15.9
"2019-10-02T14:40:02+02:00";23;null;null;null;null
"2019-10-02T14:40:03+02:00";null;22.9;27.8;28.9;16
"2019-10-02T14:40:32+02:00";23;null;null;null;null
"2019-10-02T14:40:33+02:00";null;22.9;27.8;28.7;16
"2019-10-02T14:41:02+02:00";23;null;null;null;null
"2019-10-02T14:41:03+02:00";null;22.9;27.6;28.6;16
"2019-10-02T14:41:32+02:00";23;null;null;null;null
"2019-10-02T14:41:33+02:00";null;22.9;27.6;28.5;16
"2019-10-02T14:42:02+02:00";23;null;null;null;null
"2019-10-02T14:42:03+02:00";null;22.9;27.7;28.5;16
"2019-10-02T14:42:32+02:00";23;null;null;null;null
"2019-10-02T14:42:33+02:00";null;22.8;27.8;28.5;16.1
"2019-10-02T14:43:02+02:00";23;null;null;null;null
"2019-10-02T14:43:03+02:00";null;22.9;27.8;28.4;16.1
"2019-10-02T14:43:32+02:00";23;null;null;null;null
"2019-10-02T14:43:33+02:00";null;22.9;27.7;28.4;16.1
"2019-10-02T14:44:02+02:00";23;null;null;null;null
"2019-10-02T14:44:03+02:00";null;22.8;27.7;28.4;16.1
"2019-10-02T14:44:32+02:00";23;null;null;null;null
"2019-10-02T14:44:33+02:00";null;22.7;27.8;28.3;16.1
"2019-10-02T14:45:02+02:00";23;null;null;null;null
"2019-10-02T14:45:03+02:00";null;22.7;27.9;28.3;16
"2019-10-02T14:45:32+02:00";23;null;null;null;null
"2019-10-02T14:45:33+02:00";null;22.8;27.8;28.3;16
"2019-10-02T14:46:02+02:00";23;null;null;null;null
"2019-10-02T14:46:03+02:00";null;22.9;27.9;28.2;16
"2019-10-02T14:46:32+02:00";23;null;null;null;null
"2019-10-02T14:46:33+02:00";null;23;27.4;28.1;16
"2019-10-02T14:47:02+02:00";23;null;null;null;null
"2019-10-02T14:47:03+02:00";null;23;27.2;28;16
"2019-10-02T14:47:32+02:00";23;null;null;null;null
"2019-10-02T14:47:33+02:00";null;23;27.1;27.8;16
"2019-10-02T14:48:02+02:00";23;null;null;null;null
"2019-10-02T14:48:03+02:00";null;22.8;27.3;27.8;16
"2019-10-02T14:48:32+02:00";23;null;null;null;null
"2019-10-02T14:48:33+02:00";null;22.8;27.4;27.9;16
"2019-10-02T14:49:02+02:00";23;null;null;null;null
"2019-10-02T14:49:03+02:00";null;22.8;27.5;27.9;16
"2019-10-02T14:49:32+02:00";23;null;null;null;null
"2019-10-02T14:49:33+02:00";null;22.8;27.4;27.9;16
"2019-10-02T14:50:02+02:00";23;null;null;null;null
"2019-10-02T14:50:03+02:00";null;22.8;27.5;27.8;16
"2019-10-02T14:50:32+02:00";23;null;null;null;null
"2019-10-02T14:50:33+02:00";null;22.8;27.5;27.8;16
"2019-10-02T14:51:02+02:00";23;null;null;null;null
"2019-10-02T14:51:03+02:00";null;22.8;27.5;27.8;16
"2019-10-02T14:51:32+02:00";23;null;null;null;null
"2019-10-02T14:51:33+02:00";null;22.9;27.5;27.8;15.9
"2019-10-02T14:52:02+02:00";23;null;null;null;null
"2019-10-02T14:52:03+02:00";null;22.9;27.5;27.7;16
"2019-10-02T14:52:32+02:00";23;null;null;null;null
"2019-10-02T14:52:33+02:00";null;22.9;27.5;27.7;16
"2019-10-02T14:53:02+02:00";23;null;null;null;null
"2019-10-02T14:53:03+02:00";null;22.9;27.5;27.7;16
"2019-10-02T14:53:32+02:00";23;null;null;null;null
"2019-10-02T14:53:33+02:00";null;22.9;27.5;27.7;16
"2019-10-02T14:54:02+02:00";23;null;null;null;null
"2019-10-02T14:54:03+02:00";null;23;27.4;27.6;16
"2019-10-02T14:54:32+02:00";23;null;null;null;null
"2019-10-02T14:54:33+02:00";null;23;27.3;27.6;16
"2019-10-02T14:55:02+02:00";23;null;null;null;null
"2019-10-02T14:55:03+02:00";null;23;27.2;27.6;16
"2019-10-02T14:55:32+02:00";23;null;null;null;null
"2019-10-02T14:55:33+02:00";null;22.9;27.2;27.6;16
"2019-10-02T14:56:02+02:00";23;null;null;null;null
"2019-10-02T14:56:03+02:00";null;22.8;27.2;27.5;16
"2019-10-02T14:56:32+02:00";23;null;null;null;null
"2019-10-02T14:56:33+02:00";null;22.9;27.3;27.5;16
"2019-10-02T14:57:02+02:00";23;null;null;null;null
"2019-10-02T14:57:03+02:00";null;22.9;27.2;27.5;16
"2019-10-02T14:57:32+02:00";23;null;null;null;null
"2019-10-02T14:57:33+02:00";null;23;27.3;27.5;16
"2019-10-02T14:58:02+02:00";23;null;null;null;null
"2019-10-02T14:58:03+02:00";null;23;27.1;27.5;16
"2019-10-02T14:58:32+02:00";23;null;null;null;null
"2019-10-02T14:58:33+02:00";null;22.9;27.2;27.4;16
"2019-10-02T14:59:02+02:00";23;null;null;null;null
"2019-10-02T14:59:03+02:00";null;23;27.1;27.4;16
"2019-10-02T14:59:32+02:00";23;null;null;null;null
"2019-10-02T14:59:33+02:00";null;23;27.1;27.4;16
