time,temperature_front_bottom,temperature_front_middle,temperature_front_top,temperature_rear_bottom,temperature_rear_middle,temperature_rear_top
2019-10-02 09:00:00,20.0,18.4025,24.0,25.015,24.4225,28.06
2019-10-02 09:01:00,20.0,18.38,24.06,25.13,24.4,28.06
2019-10-02 09:02:00,20.02,18.4025,24.06,25.06,24.401999999999997,28.0
2019-10-02 09:03:00,20.06,18.414,24.06,24.94,24.43,28.015
2019-10-02 09:04:00,19.98,18.45,24.04,24.94,24.44,28.0
2019-10-02 09:05:00,20.0,18.44,24.044999999999998,24.81,24.45,28.13
2019-10-02 09:06:00,20.0,18.413333333333334,24.06,24.895,24.43,28.06
2019-10-02 09:07:00,20.044999999999998,18.435000000000002,24.06,24.94,24.45,28.0775
2019-10-02 09:08:00,19.955000000000002,18.425,24.06,24.88,24.407999999999998,28.145
2019-10-02 09:09:00,20.0,18.425,24.06,24.88,24.41,28.145
2019-10-02 09:10:00,20.02,18.445,24.06,24.88,24.44,28.13
2019-10-02 09:11:00,19.96,18.432000000000002,24.015,24.88,24.43,28.112499999999997
2019-10-02 09:12:00,19.97,18.42,24.04,25.048,24.38,28.13
2019-10-02 09:13:00,20.03,18.4175,24.0,25.0,24.37,28.044999999999998
2019-10-02 09:14:00,20.0,18.435000000000002,24.0,25.044999999999998,24.37,28.0
2019-10-02 09:15:00,20.03,18.43,24.06,24.94,24.4,28.06
2019-10-02 09:16:00,20.02,18.41,24.0,25.0,24.35,28.06
2019-10-02 09:17:00,20.0,18.405,24.0775,24.955000000000002,24.4,28.06
2019-10-02 09:18:00,20.0,18.416,24.0,25.0,24.37,28.06
2019-10-02 09:19:00,19.97,18.406666666666666,24.035999999999998,25.19,24.364,28.06
2019-10-02 09:20:00,20.0,18.404,24.04,25.31,24.31,28.06
2019-10-02 09:21:00,19.97,18.41,24.03,25.44,24.3,28.06
2019-10-02 09:22:00,20.015,18.41,24.024,25.44,24.3025,28.0
2019-10-02 09:23:00,20.06,18.406666666666666,24.02,25.44,24.307499999999997,28.06
2019-10-02 09:24:00,20.0,18.415,24.06,25.31,24.3325,28.06
2019-10-02 09:25:00,20.0,18.4125,24.06,25.19,24.355,28.0
2019-10-02 09:26:00,20.044999999999998,18.414,24.03,25.13,24.37,28.112499999999997
2019-10-02 09:27:00,20.015,18.4325,24.04,25.086666666666666,24.35666666666667,28.06
2019-10-02 09:28:00,20.0,18.41,24.04,25.0,24.37,28.06
2019-10-02 09:29:00,20.0,18.41,24.06,25.0,24.3475,28.012
2019-10-02 09:30:00,20.04,18.42,24.03,25.13,24.33,28.13
2019-10-02 09:31:00,20.044999999999998,18.41,24.06,25.048,24.37,28.13
2019-10-02 09:32:00,20.06,18.405,24.06,25.0,24.37,28.13
2019-10-02 09:33:00,20.0,18.41,24.06,24.88,24.34,28.06
2019-10-02 09:34:00,20.06,18.4025,24.015,24.88,24.34,28.06
2019-10-02 09:35:00,20.0,18.415,24.03,24.88,24.33,28.13
2019-10-02 09:36:00,20.06,18.422,24.106666666666666,24.823999999999998,24.37,28.19
2019-10-02 09:37:00,20.03,18.413333333333334,24.035999999999998,24.91,24.34,28.13
2019-10-02 09:38:00,19.97,18.365000000000002,24.06,25.0,24.33,28.13
2019-10-02 09:39:00,19.919999999999998,18.305,24.06,25.06,24.3,28.06
2019-10-02 09:40:00,19.88,18.298,24.02,24.985,24.27,28.06
2019-10-02 09:41:00,19.7825,18.31,24.035999999999998,25.06,24.476000000000003,28.19
2019-10-02 09:42:00,19.81,18.26,24.102,25.4425,24.83,28.44
2019-10-02 09:43:00,19.785999999999998,18.244999999999997,24.13,26.0625,25.34,28.88
2019-10-02 09:44:00,19.75,18.177500000000002,24.13,26.5625,25.92,29.3125
2019-10-02 09:45:00,19.71,18.145,24.19,27.0,26.43,29.69
2019-10-02 09:46:00,19.75,18.115,24.25,27.5,26.990000000000002,30.1225
2019-10-02 09:47:00,19.69,18.1375,24.31,27.9425,27.46,30.5
2019-10-02 09:48:00,19.69,18.145,24.362499999999997,28.3725,27.8675,30.81
2019-10-02 09:49:00,19.69,18.195,24.38,28.75,28.2375,31.107499999999998
2019-10-02 09:50:00,19.75,18.225,24.41,29.13,28.5875,31.404
2019-10-02 09:51:00,19.705000000000002,18.2475,24.47,29.38,28.882,31.607499999999998
2019-10-02 09:52:00,19.645,18.296666666666667,24.56,29.5775,29.13,31.793333333333333
2019-10-02 09:53:00,19.66,18.28,24.56,29.75,29.398,32.026
2019-10-02 09:54:00,19.63,18.285,24.666,30.0,29.630000000000003,32.19
2019-10-02 09:55:00,19.5775,18.31,24.67,30.265,29.83,32.31
2019-10-02 09:56:00,19.56,18.29,24.69,30.31,30.0,32.515
2019-10-02 09:57:00,19.5,18.29,24.72,30.44,30.162499999999998,32.63
2019-10-02 09:58:00,19.52,18.284,24.774,30.5325,30.27,32.75
2019-10-02 09:59:00,19.48,18.28,24.81,30.616,30.37,32.8425
2019-10-02 10:00:00,19.5,18.255,24.81,30.645,30.46,32.955
2019-10-02 10:01:00,19.485,18.25,24.81,30.75,30.592499999999998,32.94
2019-10-02 10:02:00,19.586666666666666,18.243333333333332,24.856666666666666,30.81,30.68,33.06
2019-10-02 10:03:00,19.63,18.200000000000003,24.88,30.88,30.75,33.19
2019-10-02 10:04:00,19.69,18.206,24.92,30.97,30.8275,33.25
2019-10-02 10:05:00,19.63,18.2,24.94,31.06,30.8525,33.25
2019-10-02 10:06:00,19.63,18.2,24.96,31.13,30.95,33.324000000000005
2019-10-02 10:07:00,19.595,18.19333333333333,24.985,31.13,30.95,33.38
2019-10-02 10:08:00,19.63,18.18,25.04,31.13,31.04,33.44
2019-10-02 10:09:00,19.63,18.2,25.06,31.19,31.09,33.44
2019-10-02 10:10:00,19.583333333333332,18.18,25.06,31.25,31.11,33.5
2019-10-02 10:11:00,19.535999999999998,18.18,25.106666666666666,31.38,31.165,33.56
2019-10-02 10:12:00,19.56,18.17,25.13,31.395,31.19,33.515
2019-10-02 10:13:00,19.587999999999997,18.18,25.154,31.56,31.226,33.56
2019-10-02 10:14:00,19.56,18.18,25.19,31.63,31.25,33.63
2019-10-02 10:15:00,19.47,18.2,25.19,31.5775,31.26,33.63
2019-10-02 10:16:00,19.56,18.2025,25.27,31.705000000000002,31.30666666666667,33.69
2019-10-02 10:17:00,19.5,18.21,25.25,31.794999999999998,31.3375,33.69
2019-10-02 10:18:00,19.544999999999998,18.23,25.25,31.81,31.368,33.69
2019-10-02 10:19:00,19.44,18.240000000000002,25.31,31.88,31.37,33.75
2019-10-02 10:20:00,19.5,18.235,25.31,31.866,31.37,33.75
2019-10-02 10:21:00,19.44,18.259999999999998,25.31,31.81,31.41,33.75
2019-10-02 10:22:00,19.48,18.285,25.38,31.823999999999998,31.438,33.75
2019-10-02 10:23:00,19.44,18.316666666666666,25.416,31.88,31.4925,33.714
2019-10-02 10:24:00,19.4,18.36,25.38,31.81,31.49,33.705
2019-10-02 10:25:00,19.425,18.368,25.44,31.81,31.5,33.705
2019-10-02 10:26:00,19.38,18.41,25.44,31.75,31.515,33.75
2019-10-02 10:27:00,19.356666666666666,18.4,25.44,31.75,31.57,33.69
2019-10-02 10:28:00,19.333333333333332,18.412,25.48,31.765,31.5925,33.75
2019-10-02 10:29:00,19.31,18.413333333333334,25.5,31.81,31.6,33.75
2019-10-02 10:30:00,19.21,18.41,25.5,31.81,31.64,33.69
2019-10-02 10:31:00,19.214000000000002,18.387999999999998,25.44,31.8275,31.63,33.63
2019-10-02 10:32:00,19.205000000000002,18.4,25.5,31.8275,31.67,33.69
2019-10-02 10:33:00,19.19,18.384,25.5,31.8275,31.68,33.63
2019-10-02 10:34:00,19.16,18.4,25.46,31.862499999999997,31.6675,33.63
2019-10-02 10:35:00,19.13,18.4,25.5,31.81,31.677500000000002,33.56
2019-10-02 10:36:00,19.13,18.386666666666667,25.5,31.81,31.69,33.63
2019-10-02 10:37:00,19.125,18.38,25.52,31.88,31.7,33.612500000000004
2019-10-02 10:38:00,19.13,18.4,25.464000000000002,31.88,31.732,33.63
2019-10-02 10:39:00,19.23,18.38,25.535999999999998,31.8275,31.74,33.63
2019-10-02 10:40:00,19.19,18.392,25.578,31.88,31.732,33.69
2019-10-02 10:41:00,19.27,18.368,25.56,31.94,31.762500000000003,33.645
2019-10-02 10:42:00,19.23,18.36,25.53,31.88,31.77,33.69
2019-10-02 10:43:00,19.28,18.35,25.5,31.862499999999997,31.81,33.75
2019-10-02 10:44:00,19.4525,18.356666666666666,25.56,31.81,31.814999999999998,33.69
2019-10-02 10:45:00,19.5,18.325,25.56,31.88,31.82,33.75
2019-10-02 10:46:00,19.54,18.34,25.524,31.904,31.89,33.765
2019-10-02 10:47:00,19.63,18.34,25.56,32.06,32.07,33.955
2019-10-02 10:48:00,19.602,18.343333333333334,25.56,32.3725,32.32,34.13
2019-10-02 10:49:00,19.56,18.35,25.544999999999998,32.666000000000004,32.665000000000006,34.38
2019-10-02 10:50:00,19.5,18.36,25.56,32.97,32.9,34.705
2019-10-02 10:51:00,19.4,18.35,25.654,33.154,33.18,34.910000000000004
2019-10-02 10:52:00,19.38,18.366666666666667,25.69,33.455,33.4825,35.06
2019-10-02 10:53:00,19.31,18.36,25.63,33.56,33.727500000000006,35.3275
2019-10-02 10:54:00,19.21,18.39333333333333,25.69,33.63,33.89,35.5
2019-10-02 10:55:00,19.19,18.39,25.75,33.765,34.120000000000005,35.69
2019-10-02 10:56:00,19.10333333333333,18.41,25.72,33.88,34.28,35.88
2019-10-02 10:57:00,19.04,18.42,25.75,33.94,34.45,35.955
2019-10-02 10:58:00,18.97,18.4175,25.75,34.0,34.62,36.06
2019-10-02 10:59:00,18.96,18.447499999999998,25.785999999999998,34.06,34.73,36.205
2019-10-02 11:00:00,18.904,18.4175,25.75,34.13,34.81,36.25
2019-10-02 11:01:00,18.837999999999997,18.443333333333335,25.81,34.13,34.9,36.31
2019-10-02 11:02:00,18.77,18.444,25.81,34.19,34.9975,36.5
2019-10-02 11:03:00,18.69,18.46,25.8275,34.25,35.07,36.5
2019-10-02 11:04:00,18.66,18.43,25.88,34.25,35.12,36.63
2019-10-02 11:05:00,18.63,18.435000000000002,25.845,34.3275,35.14,36.645
2019-10-02 11:06:00,18.56,18.435000000000002,25.895,34.44,35.18,36.75
2019-10-02 11:07:00,18.53,18.447499999999998,25.91,34.44,35.2525,36.765
2019-10-02 11:08:00,18.47,18.45,25.88,34.515,35.284000000000006,36.81
2019-10-02 11:09:00,18.38,18.465,25.94,34.515,35.37,36.8275
2019-10-02 11:10:00,18.38,18.44,25.97,34.63,35.4,36.892
2019-10-02 11:11:00,18.38,18.464000000000002,25.925,34.69,35.455,36.955
2019-10-02 11:12:00,18.38,18.45,25.97,34.645,35.512,36.94
2019-10-02 11:13:00,18.31,18.456666666666667,25.94,34.69,35.52,37.015
2019-10-02 11:14:00,18.27,18.446666666666665,26.0,34.69,35.61,37.06
2019-10-02 11:15:00,18.25,18.464000000000002,25.97,34.678,35.59,37.13
2019-10-02 11:16:00,18.294999999999998,18.506,25.98,34.63,35.59,37.13
2019-10-02 11:17:00,18.23,18.506,26.0,34.63,35.6425,37.13
2019-10-02 11:18:00,18.235,18.52,26.0,34.574000000000005,35.64,37.19
2019-10-02 11:19:00,18.21,18.514,26.06,34.63,35.68,37.19
2019-10-02 11:20:00,18.145,18.515,26.06,34.612500000000004,35.71,37.25
2019-10-02 11:21:00,18.175,18.52,26.0,34.545,35.75,37.25
2019-10-02 11:22:00,18.17,18.54,26.03,34.63,35.7825,37.262
2019-10-02 11:23:00,18.06,18.516000000000002,26.035999999999998,34.678,35.7675,37.31
2019-10-02 11:24:00,18.083333333333332,18.52,26.06,34.69,35.81,37.31
2019-10-02 11:25:00,18.04,18.513333333333332,26.06,34.69,35.82,37.324000000000005
2019-10-02 11:26:00,18.02,18.512500000000003,26.015,34.705,35.85,37.38
2019-10-02 11:27:00,18.03,18.528,26.0,34.765,35.86,37.38
2019-10-02 11:28:00,17.955000000000002,18.54,26.06,34.8275,35.88,37.31
2019-10-02 11:29:00,18.044999999999998,18.555,26.06,34.81,35.88,37.362500000000004
2019-10-02 11:30:00,18.02,18.556666666666665,26.06,34.8275,35.88,37.38
2019-10-02 11:31:00,18.03,18.557499999999997,26.06,34.94,35.894,37.38
2019-10-02 11:32:00,17.94,18.54,26.06,34.94,35.88,37.35666666666667
2019-10-02 11:33:00,17.94,18.52,26.06,34.94,35.865,37.35666666666667
2019-10-02 11:34:00,17.94,18.506666666666668,26.095,34.94,35.8575,37.31
2019-10-02 11:35:00,17.94,18.526666666666667,26.086666666666666,34.985,35.86,37.31
2019-10-02 11:36:00,17.88,18.51,26.13,34.94,35.86,37.2825
2019-10-02 11:37:00,17.88,18.53,26.04,34.895,35.84,37.3275
2019-10-02 11:38:00,17.8275,18.5475,26.16,34.895,35.85,37.31
2019-10-02 11:39:00,17.88,18.51,26.13,34.94,35.842000000000006,37.31
2019-10-02 11:40:00,17.88,18.52,26.13,34.94,35.86,37.38
2019-10-02 11:41:00,17.88,18.543333333333333,26.13,34.94,35.85333333333333,37.38
2019-10-02 11:42:00,17.845,18.55,26.13,34.97,35.8675,37.44
2019-10-02 11:43:00,17.888,18.556666666666665,26.13,35.0,35.8875,37.38
2019-10-02 11:44:00,17.9,18.564999999999998,26.13,35.0,35.89666666666667,37.4
2019-10-02 11:45:00,17.94,18.585,26.13,35.0,35.95,37.38
2019-10-02 11:46:00,17.88,18.58,26.13,35.0,35.935,37.38
2019-10-02 11:47:00,17.88,18.5575,26.15,35.0,35.934,37.395
2019-10-02 11:48:00,17.862499999999997,18.58,26.19,35.0,35.98,37.44
2019-10-02 11:49:00,17.895,18.58,26.19,34.94,35.9675,37.38
2019-10-02 11:50:00,17.88,18.557499999999997,26.13,34.892,36.0,37.392
2019-10-02 11:51:00,17.8275,18.544,26.15,34.925,35.96,37.392
2019-10-02 11:52:00,17.81,18.535,26.13,34.88,35.92,37.44
2019-10-02 11:53:00,17.845,18.52,26.13,34.81,36.0,37.5
2019-10-02 11:54:00,17.837999999999997,18.53,26.19,34.88,36.09,37.574000000000005
2019-10-02 11:55:00,17.862499999999997,18.556,26.125,34.81,36.2725,37.765
2019-10-02 11:56:00,17.81,18.553333333333335,26.19,34.88,36.48,37.94
2019-10-02 11:57:00,17.81,18.566666666666666,26.13,34.81,36.7,38.0
2019-10-02 11:58:00,17.81,18.585,26.15,34.88,36.879999999999995,38.25
