time,temperature_p02r08c01srv01_inlet,temperature_p02r08c01srv02_inlet,temperature_p02r08c01srv03_inlet,temperature_p02r08c02srv01_inlet,temperature_p02r08c02srv02_inlet,temperature_p02r08c02srv03_inlet,temperature_p02r08c03srv01_inlet,temperature_p02r08c03srv02_inlet,temperature_p02r08c03srv03_inlet,temperature_p02r08c04srv01_inlet,temperature_p02r08c04srv02_inlet,temperature_p02r08c04srv03_inlet,temperature_p02r08c05srv01_inlet,temperature_p02r08c05srv02_inlet,temperature_p02r08c05srv03_inlet,temperature_p02r08c06srv01_inlet,temperature_p02r08c06srv02_inlet,temperature_p02r08c06srv03_inlet,temperature_p02r08c07srv01_inlet,temperature_p02r08c07srv02_inlet,temperature_p02r08c07srv03_inlet,temperature_p02r08c08srv01_inlet,temperature_p02r08c08srv02_inlet,temperature_p02r08c08srv03_inlet,temperature_p02r08c09srv01_inlet,temperature_p02r08c09srv02_inlet,temperature_p02r08c09srv03_inlet,temperature_p02r08c10srv01_inlet,temperature_p02r08c10srv02_inlet,temperature_p02r08c10srv03_inlet,temperature_p02r08srv17_inlet,temperature_p02r08srv18_inlet,temperature_p02r08srv19_inlet,temperature_p02r08srv20_inlet
02-Oct-2019 09:00:00,21.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,20.236842105263158,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.058823529411764,21.0,20.0
02-Oct-2019 09:01:00,21.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,20.236842105263158,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,22.0,21.0,20.0
02-Oct-2019 09:02:00,21.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,20.13157894736842,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,22.0,21.0,20.0
02-Oct-2019 09:03:00,21.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,20.763157894736842,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.5,21.0,20.0
02-Oct-2019 09:04:00,21.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,20.86842105263158,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:05:00,21.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,20.236842105263158,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:06:00,21.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,20.13157894736842,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:07:00,21.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,19.210526315789473,20.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:08:00,21.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,19.105263157894736,20.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:09:00,21.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,19.0,20.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:10:00,21.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,19.0,20.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:11:00,21.0,20.0,20.0,19.0,19.0,19.0,17.11111111111111,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,19.833333333333332,20.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,23.77777777777778,23.0,21.0,21.0,20.0
02-Oct-2019 09:12:00,21.0,20.0,20.0,19.0,19.0,19.0,17.166666666666668,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,19.88888888888889,20.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,23.72222222222222,23.0,21.0,21.0,20.0
02-Oct-2019 09:13:00,21.0,20.0,20.0,19.0,19.0,19.0,17.944444444444443,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,20.75,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,23.166666666666668,23.0,21.0,21.0,20.0
02-Oct-2019 09:14:00,21.0,20.0,20.0,19.0,19.0,19.0,17.833333333333332,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,20.86111111111111,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,23.27777777777778,23.0,21.0,21.0,20.0
02-Oct-2019 09:15:00,21.0,20.0,20.0,19.0,19.0,19.0,17.105263157894736,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:16:00,21.0,20.0,20.0,19.0,19.0,19.0,17.210526315789473,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.057142857142857,21.0,20.0
02-Oct-2019 09:17:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.75,21.0,20.0
02-Oct-2019 09:18:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:19:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:20:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.029411764705884,21.0,20.0
02-Oct-2019 09:21:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.666666666666668,21.0,20.0
02-Oct-2019 09:22:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:23:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.605263157894736,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:24:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.710526315789473,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:25:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.394736842105264,24.0,24.0,23.0,21.25,21.0,20.0
02-Oct-2019 09:26:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.289473684210527,24.0,24.0,23.0,21.96969696969697,21.0,20.0
02-Oct-2019 09:27:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:28:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:29:00,21.0,20.0,20.0,19.0,19.0,19.0,17.86842105263158,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:30:00,21.0,20.0,20.0,19.0,19.0,19.0,17.763157894736842,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:31:00,21.0,20.0,20.0,19.0,19.0,19.0,17.128205128205128,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.333333333333332,21.0,20.0
02-Oct-2019 09:32:00,21.0,20.0,20.0,19.0,19.0,19.0,17.23076923076923,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,22.0,21.0,20.0
02-Oct-2019 09:33:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.605263157894736,24.0,23.789473684210527,23.0,21.6,21.0,20.0
02-Oct-2019 09:34:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,24.710526315789473,24.0,23.68421052631579,23.0,21.0,21.0,20.0
02-Oct-2019 09:35:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,25.0,24.0,23.210526315789473,23.0,21.5,21.0,20.0
02-Oct-2019 09:36:00,21.0,20.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,25.0,24.0,23.31578947368421,23.0,22.0,21.0,20.0
02-Oct-2019 09:37:00,21.0,20.0,20.0,19.0,19.0,18.13157894736842,17.894736842105264,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,25.0,24.0,24.0,23.0,22.0,21.0,20.0
02-Oct-2019 09:38:00,21.0,20.0,20.0,19.0,19.0,18.026315789473685,17.789473684210527,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,20.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,25.0,23.0,23.0,25.0,24.0,24.0,23.0,21.941176470588236,21.0,20.0
02-Oct-2019 09:39:00,21.0,20.0,20.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,17.0,17.710526315789473,16.342105263157894,17.0,17.0,18.0,20.0,21.0,19.0,21.0,20.289473684210527,21.0,21.0,21.0,25.0,23.0,23.0,24.394736842105264,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:40:00,21.0,20.0,20.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,17.0,17.605263157894736,16.236842105263158,17.0,17.0,18.0,20.0,21.0,19.0,21.0,20.18421052631579,21.0,21.0,21.0,25.0,23.0,23.0,24.289473684210527,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:41:00,21.0,20.0,20.0,19.0,18.210526315789473,18.0,17.0,16.5,17.0,17.0,17.0,17.0,16.0,16.605263157894736,16.63157894736842,18.0,19.18421052631579,20.236842105263158,18.36842105263158,20.657894736842106,20.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.333333333333332,21.0,20.0
02-Oct-2019 09:42:00,21.0,20.0,20.0,19.0,18.105263157894736,18.0,17.0,16.394736842105264,17.0,17.0,17.0,17.0,16.0,16.5,16.526315789473685,18.0,19.07894736842105,20.13157894736842,18.263157894736842,20.55263157894737,20.0,21.0,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,22.0,21.029411764705884,20.0
02-Oct-2019 09:43:00,20.315789473684212,20.0,19.842105263157894,18.157894736842106,18.0,18.0,17.0,16.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,18.0,19.0,19.236842105263158,18.0,19.657894736842106,19.289473684210527,20.57894736842105,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.5,21.75,20.0
02-Oct-2019 09:44:00,20.210526315789473,20.0,19.736842105263158,18.05263157894737,18.0,18.0,17.0,16.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,18.0,19.0,19.13157894736842,18.0,19.55263157894737,19.18421052631579,20.473684210526315,21.0,21.0,25.0,23.0,23.0,24.0,24.0,24.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:45:00,20.0,19.42105263157895,19.0,18.0,18.0,18.0,17.0,16.0,17.0,17.0,17.0,17.0,16.657894736842106,16.384615384615383,16.37837837837838,18.0,19.0,18.236842105263158,18.0,18.657894736842106,19.0,19.57894736842105,20.81578947368421,20.68421052631579,24.86842105263158,23.0,23.0,24.0,24.0,23.789473684210527,23.0,21.0,21.0,20.0
02-Oct-2019 09:46:00,20.0,19.315789473684212,19.0,18.0,18.0,18.0,17.0,16.0,17.0,17.0,17.0,17.0,16.763157894736842,16.487179487179485,16.486486486486488,18.0,19.0,18.13157894736842,18.0,18.55263157894737,19.0,19.473684210526315,20.710526315789473,20.57894736842105,24.763157894736842,23.0,23.0,24.0,24.0,23.68421052631579,23.0,21.0,21.0,20.0
02-Oct-2019 09:47:00,19.315789473684212,19.0,19.0,18.0,18.0,18.0,17.0,16.473684210526315,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,19.0,19.0,19.81578947368421,20.0,23.86842105263158,23.0,23.0,23.394736842105264,23.736842105263158,23.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:48:00,19.210526315789473,19.0,19.0,18.0,18.0,18.0,17.0,16.57894736842105,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,19.0,19.0,19.710526315789473,20.0,23.763157894736842,23.0,23.0,23.289473684210527,23.63157894736842,23.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:49:00,19.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.289473684210527,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.289473684210527,18.57894736842105,18.81578947368421,19.68421052631579,23.0,22.763157894736842,23.0,23.0,23.0,23.0,23.0,21.5,21.0,20.2
02-Oct-2019 09:50:00,19.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.394736842105264,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.18421052631579,18.473684210526315,18.710526315789473,19.57894736842105,23.0,22.657894736842106,23.0,23.0,23.0,23.0,23.0,22.0,21.97142857142857,21.0
02-Oct-2019 09:51:00,19.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,17.0,17.736842105263158,17.0,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,23.0,22.0,22.55263157894737,23.0,23.0,23.0,23.0,21.5,21.0,20.0
02-Oct-2019 09:52:00,19.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,17.0,17.842105263157894,17.0,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,23.0,22.0,22.44736842105263,23.0,23.0,23.0,23.0,21.0,21.0,20.0
02-Oct-2019 09:53:00,19.0,19.0,18.842105263157894,18.0,18.81578947368421,18.0,17.0,17.0,17.0,18.0,17.55263157894737,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,23.0,22.0,22.0,23.0,23.0,23.0,23.0,21.333333333333332,21.0,20.0
02-Oct-2019 09:54:00,19.0,19.0,18.736842105263158,18.0,18.92105263157895,18.0,17.0,17.0,17.0,18.0,17.657894736842106,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,23.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,21.0,20.0
02-Oct-2019 09:55:00,19.0,19.0,18.0,18.0,18.18421052631579,18.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,22.86842105263158,22.0,22.0,23.0,23.0,23.0,23.0,22.0,21.0,20.0
02-Oct-2019 09:56:00,19.0,19.0,18.0,18.0,18.07894736842105,18.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,22.763157894736842,22.0,22.0,23.0,23.0,23.0,23.0,22.0,21.0,20.0
02-Oct-2019 09:57:00,19.0,19.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.710526315789473,22.0,22.0,22.0,23.0,23.0,23.0,23.0,21.75,21.5,20.0
02-Oct-2019 09:58:00,19.0,19.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.605263157894736,22.0,22.0,22.0,23.0,23.0,23.0,23.0,21.029411764705884,21.941176470588236,21.0
02-Oct-2019 09:59:00,19.0,19.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,21.0,20.0
02-Oct-2019 10:00:00,19.0,19.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,21.0,21.0
02-Oct-2019 10:01:00,19.0,19.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,17.81578947368421,18.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,21.0,20.0
02-Oct-2019 10:02:00,19.0,19.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,17.710526315789473,18.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,21.0,20.0
02-Oct-2019 10:03:00,19.0,19.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,21.4,20.0
02-Oct-2019 10:04:00,19.0,19.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,21.96969696969697,21.0
